post_text,label
Naura_Rarawwwr yup Thats the action Now to find the exact word to it though Haha,0
amieriuio look up,0
copycatlily ooooh Ok that makes much more sense Thankyou,0
"There are some Malay words that Im still having trouble finding the English equivalent to 

Dongak Jakun",0
"Wait Peluncur is skier right So what do you call a skater in Melayu 

Skateboarding is peluncur papan right Ah My brain",0
anashssn what the hell I need to stop eating mcd,0
RT cyanparade I want a BM dub of YOI just so that I could listen to Yurio yelling Babi,0
Naura_Rarawwwr thankyou Hopefully I can do well for final exams as well,0
Piroxide hahahah Well I guess I just need to study harder then The name is Azfar btw Its nice to meet you ,0
moimori takpalah Benda nak jadi Im sure she ll help me out somehow,0
SheikhMustaali yep I always delete the threads once Im done with it hehu,0
Hopefully shes nice though Shes retiring this month and she told the other lecturers that she liked me So yay Rant over,0
Naura_Rarawwwr _____ cries a river,0
copycatlily UTM Skudai All the undergrads are there Haha,0
xoxomint nah Its ok I just need to do extra for my final exams,0
Was aiming for a 4 again this semester but welp Rip in pieces Aish,0
"RT YouTuberProbs_ youtuber can I see the vegetarian menu

waiter sorry we dont have one

youtuber httpstco6QKoi0fl8k",0
"aaron_ariff I dont know you but can I try as well O

These are wonderful",0
RT moimori Azfarovski yep Tak biasa hang out dgn pretty boy like you lol httpstcohQ365Hz9Mx,0
moimori lolol Tang mana nya pretty tu Aish Would love to lepaklepak with you too,0
notshaiton faliqfahmie awww thankyou Hope to meet you one day too,0
RT notshaiton Azfarovski cus hes really cool and funny httpstcoqzpP4NhLdi,0
farisaalia HafiyFathil my eyes,0
RT ayshardzn  staronlines caption httpstcofAuf5HLB1Y,0
"RT DaiIyPets I need this cat in my life 

 httpstcoykanC9WBpV",0
RT skinnyondinie I didnt lose them they lost me  httpstconDfMBcqun8,0
nocturnaltapir what kind of eyeshadow are you hoping to get,0
ihsnzlkfle I find it funny Korean words amuse me,0
ihsnzlkfle dubur yo,0
In short this new Azam is cancerous,0
RT dollahkhair xoSyasyaNiwaa Azfarovski hmmm dia tak study Dia ada exceptional memory Dia remember everything So meh Dia tak study,0
Wanna know why I hate this new Azam Lemme summarize it for you into 3 retweets,0
highzyl you Ill let it explode inside you,0
RT mvillamonte1104 This is corrin 45 gpa This is her simplifying a very difficult equation httpstcoCch1N5OJlv,0
rafshan food as foot Raf have you been drastically cutting off smoking again,0
RT MEETtheBatman Azfarovski yeah it calls you hoe,0
rafshan the moana lineeee,0
See the line where the sky meets the sea It calls me,0
hari_zn but I dont have a daddy ,0
ChaldeaPrince Azam lain This one is taller than me,0
"RT JubyPhonic_P CRUNCHYROLL NOMINATED YURI ON ICE FOR BEST ANIMATION 

I CANT BREATHE httpstcolesQcy1wSt",0
RT monkeydisease Safe to say I just had the best flight of my life httpstcokZF23ctEv7,0
RT luqmanzuhair WMAli_ eyes paws and looks like azpar,0
RT WMAli_ tapi betul tho how do we differentiate an albino cat and a white cat,0
madreeve noh Nobody sucked anybodys dick,0
Wait Come to think of it People mustve thought he was a boyfriend or something kan 3 years older than me Taller handsomer Oh god,0
Ahh Foundations was fun,0
Staying with Azam was fun He drove me around Prepared me food for every single meal Asked me how my day was It felt like marriage Hahah,0
gaj_2 if hes rich he can choke me daddy,0
gaj_2 makeup I mahal kot ,0
Then what do you want me to do Take nudes instead httpstco7ZeiRrklyU,0
RT Dubwolfer sorola eh I just got around to watching RT Podcast 407 Is this what you were talking about The jar hologram so t,0
My twtcon is amazin,0
HEY I HEARD THAT httpstcodsBmvuocUv,0
ChaldeaPrince thats it im blocking you,0
Aus On Ice Omg,0
RT ChaldeaPrince Azfarovski Aus on ice,0
RT PzCoop You guys asked for it httpstcogO4SduKpec,0
MEETtheBatman so When do we pick the wedding rings,0
RT mrDaveKrumholtz  Lin_Manuel my 2 year old daughter singing How Far Ill Go in her Moana pajamas THANK YOU DisneyMoana https,0
RT amieramani literally the whole fandom right now httpstcorD4k8biOJs,0
bainilah now thats just greedy,0
ayyputeri still a car Go for it,0
ihsnzlkfle but nice people never admit to being nice people,0
For love or for money,0
ihsnzlkfle because u rood,0
ayyputeri because love is money,0
ihsnzlkfle you havent even seen my figure,0
Nope First stage of love is knowing what type of car hes driving httpstcomPWLVBshN9,0
drops everything Im doing in life to be a professional figure skater,0
RT JannyMedvedeva Can I not ache after an episode 12 Can I just say This is what I wanted all this time YuriOnIce12 httpstco,0
MEETtheBatman marry me daddy,0
MEETtheBatman You can drive right Marry me,0
I feel so vulnerable Not having anyone to drive for me today ,0
I have this bad habit of smelling my food before I eat them Even in front of other people Lol,0
RT fat_thing look im fine with muslims being liberals but dont get to the point where you twist the holy word of God itself just to pro,0
"farisaalia PLEASE EXTEND YOUR NECK FORWARD 

SILA KEDEPANKAN LEHER ANDA",0
RT rturanime spirited away 2001 httpstcoSgEsUhmtRd,0
RT oldirtyfuckaroo he matches his drink and shirt everyday httpstcoRnh9BtfKvC,0
RT DavidLeeOrr Dont let this guy fool you Hes twisting the truth for attention Maybe he forget his other pranks on planes omgAdamS,0
RT Kuvshinov_Ilya Preorders for my first original art collection book is now open for Amazon US and Amazon UK More info here httpst,0
RT _gabrielpicolo Canis Minor the small dog constellation  httpstco73wmAGKbC0,0
RT _gabrielpicolo Canis Major the big dog constellation  httpstcoVJX01Zmnso,0
"RT pettyblackgirI Is it because Im ugly
Yeah it is 
honestly this video had me screaming httpstcoJMSBIiD5DI",0
"RT myzhrdn Girl Choke me daddy
Guy Uu kinky
Girl I actually want you to kill me so I dont hv to kill myself and be judged even after",0
RT myzhrdn But to make it socially acceptable our brain projects it as a sexual kink When actually we just want to die without seeming s,0
RT myzhrdn 2016 is ending and I see more and more girls wanting to be choked Maybe its our inner self trying to tell us we actually wan,0
MasksTim see you on the next levelseason 2,0
hiishamdanielll tell me about it sheesh,0
Gosh I forgot I had work to do Ffs its study week why are you still giving us assignments,0
RT literallypeach Azfarovski Idk why these drawings remind me of you httpstcoKzyaM1Ozpi,0
RT xits_samx 2016 is saved YuriOnIce yoi httpstcohNiQqsTZoB,0
RT ammejaa started from the bottom httpstcoQv8rZwWx1Z,0
IzHalik but Im not a model,0
ChaldeaPrince diam,0
As pervy as it may sound god bless the albino models who posed nude in their photoshoots My thoughts have been answered lol,0
I used to wonder what albinos look like naked Whether were the same or whether were different,0
I feel like tweeting pics of me in sweatpants but I know itll backfire somehow,0
RT kawanocy best poops in 2016 2016自分が選ぶ今年の4枚 httpstcoxX9t2gGVHo,0
RT MeorSyamil Our computers are muslims masyaAllah httpstcoJsPE3wipYT,0
madreeve thats actually a great idea,0
"RT ComicBookNOW It took PokemonGo 11 days to hit 25M downloads Impressive but SuperMarioRun just hit 40M downloads in 4 days

 https",0
nocturnaltapir thankyou I vacuum it every week,0
RT WhiteCodeine My neighbor keeps vacuuming his floor when Im sleeping at night I started vacuuming the ceiling as he sleeps at 3am http,0
madreeve I thought you were the one who liked to suck dicks ,0
evvok ugh youre right delete tweet,0
Ya Allah those Stormtrooper figures,0
karmenlunarxisc you do you Other people might be perfectly content with it because its a part of who they are Marriage I mean,0
RT xocult If DJ Khaled can update his story while lost at sea on a jet ski at night I think you can text back,0
vnndrws Harajuku is a place in Japan where people does all these gothicfuturistic fashion With brightly colored clothes amp hairs Its cool,0
vnndrws this is so you httpstcoKTirNyxX4A,0
vnndrws know what I think I think its time for the pink haired Harajuku phase,0
meifan13 thank god mines not Asian grade I think,0
vnndrws WHY ARE YOU SO MAJESTIC,0
vnndrws I WAS LOOKING EVERYWHERE FOR YOU AHSJAHSIA TAK KENAL BILA PAKAI TUDUNG,0
FaezNajmuddin ahshabsjbashabs 165 is oklah Sides your height compliments your face,0
TomTerbang HOW IS THIS SO COOL,0
182 cm 511 inches Sadly httpstcoeX0L5kmQUH,0
copycatlily loofranchot I had to change shirts because my face was too friggin white ffs,0
Eh This actually looks nice Drew it meself httpstcoqeX5xNKkUO,0
highzyl AETV vnndrws where do I sig I MEAN THIS IS HORRIBLE WHO WOULD DO SUCH A THING,0
heavy breathing thank god my wife is Japanese sos I cant understand what shes nagging about httpstcoO2CLcSWDdh,0
I cant blame her though Shes been through alot more than I have,0
Its like When I see a sign of weakness all I can ever be is just show my frustration like ugh come onnn Youre better than this,0
I hate how frail some women can be Then again It is family,0
ChaldeaPrince pretty sure watching videos of being cut up isnt going to help,0
RT FauxArab The Queen is Muslim mashallah httpstcoVK13ujFAWX,0
I like how everything is censored like thankyouuu for protecting my eyes partially httpstcoyvL4fvJwKj,0
RT itsdeeyanee He said he liked our classmates Vans on the first day of school so we pitched in and bought him his own pair httpst,0
Ian___Moone vnndrws Wanna know what I think I think Clem left AJ with that group thingy and now the kid wants answers kill Clem,0
vnndrws Ian___Moone Him dying was the saddest part He was turning 2 a protective father figure WHY CLEMENTINE DIS Y GIRLS SHOULDNT DRIVE,0
Ian___Moone vnndrws jesus she couldve just shoved herself with a stick whyd she have to kill herself,0
Whoops Lupa crop the bottom part,0
Having cars but no license is as useful as owning a boat in the middle of the desert,0
RT BeninCitizen A list of terms explained,0
why does this sound like future me httpstco57v2T2jy3b,0
RT BeninCitizen White feminism your mum hired a woman of color to do the washing,0
"RT Photos_KP Beautiful rare white lions 

PrestigeDiesels 
simonshieldcars httpstcoqEOzzOYDUN",0
vnndrws the story in this one is far better than season 2 I must say,0
"RT faizalhamssin A commenter was like they didnt assimilate to our culture

Bitch please this dude already bleached his hair what m",0
nkhzm naw Stop it you,0
nuyayaa AshrafAriff thankyou,0
nkhzm pretty people with pretty pets ,0
nkhzm dat your puppy She pretty,0
AshrafAriff I find it suspiciois how she has never shown her legs in any of her videos httpstco1gTN3nW4nS,0
RT omgAdamSaleh We got kicked out of a Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim WTFFFFFFF,0
Touchup but idk I still feel like its lacking something httpstcors2oiWSEeI,0
ihsnzlkfle oh yeah Then whos this thats on twitter,0
ihsnzlkfle Sorry I have the memory capacity of a dumb goldfish Ihsan,0
RT waxpancake The Mummy trailer audio makes any scene better thx Babylonian cabel austin_walker httpstcomhRZAdeM6Y,0
ihsnzlkfle who are you and what have you done to the real Ikhsan,0
Watched it 5 times already I still laugh everytiem,0
RT rturanime sailor moon 1992 httpstcoCTkHKw3aRf,0
RT cnni These Star Wars locations actually exist and theyre not in a galaxy far far away httpstcoyTHwI44cp4 httpstco5hjOWbG,0
NazrynFauzi haha Nay Final exams,0
RT Mowrotom1 Retweet if you have more followers than the Emoji Movie twitter account httpstcoEJqsd8vfZL,0
RT zafirazafrin I have absolutely no words for the sunset in Putrajaya today These photos dont even do justice to the actual scenery h,0
I bought white amp black ribbons just now I wonder if I could make a set of clothes out of them Huehue,0
"RT CGdrawing Night in Hong Kong
Photographer Andy Yeung httpstcoHuCKyECGPT",0
nkhzm for a second there I thought you meant that social dating app,0
RT TokyoFashion 18yrold Harajuku duo in dark minimalist styles w Comme des Garcons CoteampCiel Azul Sly amp Dr Martens 原宿 httpstc,0
RT NazrynFauzi Azfarovski you need one of these wear it and run around with your lightsaber hahahaha httpstcoxwOyvfW5gu,0
NazrynFauzi THATS SO COOL NAK,0
"RT nazurahnate ure getting darker

Bodoh Eh 
DAT THE SHAYDOW REFLEK",0
RT vnndrws When someone complains about my attitude httpstcoLPZ2inoQqa,0
RT nocturnaltapir Azfarovski posh,0
"Right now I need to find a

white shirt
Chino pants
a black sweater
a backpack

Need to put the kitties inside the backpack amp pose Andy",0
True love is basically me holding Andy for the first time I can still remember opening the box like it was just last October,0
BRO HAS A GIRLFRIEND httpstco1IWjLp9naC,0
sag Soggy What is life,0
"Because 

1 moisture  coldness of the environment will sag up the popcorn 

2 the caramel will emulsify at the bottom and leak out",0
He said that cooked things should be kept at room temperature to preserve its freshness he means cooked popcorn,0
So I bought popcorns yesterday and the popcorn guy told me not to put popcorns in the fridge what Ive been doing all this while,0
RT kiyachis I CAN ONLY ASPIRE TO BE THIS PETTY httpstcopr0GB59Ms5,0
moimori no I need what they re having to produce more art Isnt it tiring to be bitter 247,0
adzirahizan i miss being happy too Where has he been though That being happy dude,0
People who spread hatred in EVERY TWEET EVERY SINGLE DAY Whats your secret I need some of dat supplements Need to be more energetic,0
Haih This heat is not helping my temper,0
"Dik Computer ni boleh print warna tak

She just angguk and walked away Are you mute",0
Holy hell I really dont like going to Malay service shops Not this one in particular at least,0
kemalrino izzoe_ McHanzo is a thing I just want my Lucio bby with Dva,0
ariffalyahya77 thats the thing Always keep in mind that you should lend an amount that you wont feel salty abt when you lose it,0
RT ariffalyahya77 Azfarovski usually i lend my friends and tell them if they wont be able to pay then they dont have to,0
Holy hell Is he human httpstcoYH3HEcU5s8,0
"3 Youre a total saint who doesnt mind losing money to help out your friend in need 

But sit down Sister",0
"Actually Never lend money to friends unless

1 You dont want them as a friend no moe 
2 They were never your friends to begin with",0
RT SyazwanShahrul raefdidwhat hanymunchkin rdzaminhat never lend money or do business w friends unless youre willing to risk your fri,0
RT Nancy_DSantos Two women get engaged in the Chicago Art Museum The engagement  that all internet is talking about httpstcoRHXjY,0
CaptInxni thanks for the suggestion,0
nabilahudatahar kan Bagus jugak I needed a good laugh every now and then,0
frvnkvx oh thats actually a great idea Thankyou,0
Now where to find a legit Nike shop in Johorsigh,0
Isnt that Digimon,0
RT nalisaaa I just wanna ask the art director about whats the theme of this shoot Im so confused httpstcoai4L34X8pu,0
MEETtheBatman um Every pics of him,0
Hahah 10000 images and he still looks like me smh,0
MEETtheBatman ChaldeaPrince anashssn dollahkhair I dont even need you hoes attention Dey cheap af,0
Astaga httpstco60bz6E7R2K,0
MEETtheBatman ChaldeaPrince anashssn dollahkhair amandaicyy em Scuse me hoe you havent given me anythin at all,0
Proposal inboundddd,0
RT ariffalyahya77 Because were poor Saved you a click httpstcoPN90FEoclx,0
"RT 9GAG Cats Tattooing Each Other In Surreal Japanese Ink Wash Paintings by Kazuaki Horitomo
httpstcoeOUEdwTN3V httpstcolvk2U",0
izzoe_ Genji cause dat booty doe,0
izzoe_ ohh Here I thought it was Sombra And Genji Lmao,0
I showed my parents the Jamal pic They said much to everyones disappointments that he was wearing a small red towel to cover his weewee,0
RT gayathry Jamal just really wants to bare all and get into porn Bathroom scenes,0
dollahkhair I HOPE A BIRD POOPS ON YOUR FACE TODAY,0
MEETtheBatman actually its my FYP group but thanks for noticing,0
Tom_JoJu hahahaha Nice right I still cant get over how well made it is,0
MEETtheBatman you heard me When shit hits the fan youll just end up detaching yourself from the problems and just move on,0
Astaga Pagipagi kena deal with slow people is really not the way of starting my mornings,0
RT Shattered_Earth You should credit me instead of cropping out my URL asshole  httpstcoZseJsmy7mg,0
Zanisme_ but stillyou cant escape from everything now,0
NurAfifah I dont feel bad at all But I know that Im supposed to feel bad about it though,0
Same httpstcojh7Fs9kBh0,0
MEETtheBatman wait Takfaham Who,0
But no Being able to easily detach yourself from someone is a bad thing Its a sign of weakness An escapism from the reality of it,0
MEETtheBatman says you Friends today Family tomorrow,0
Idk man Im at that point where if people wanted to stay they can stay If they want to leave then thats fine too Im tired of holding on,0
Not sure when I picked up this level of heartlessness but man Its scary to think about it,0
Its scary how easy it is for me to sever my connections with the people I once grew attached with,0
Is it bad that I still havent studied anything for my final exam,0
RT aqilahsnizm dark httpstcoLwQNpt9Dwj,0
huwaini94 i know rightttt,0
Azfarovski basically everyone httpstco7qZTIGVUVB,0
Ok Now I just need to buy a wedding stage and set them up somewhere,0
Andy has a girlfriend I repeat Andy has a girlfriend httpstcoNo9mqRMBwV,0
"RT mldlysrprsng so in 24 minutes theres somehow gonna be
6 free skates
resolution to lets end this 
medal ceremony
2 exhibition s",0
MyraRahim_ happy birthday,0
I should add a crescent moon on my forehead So kewl,0
MEETtheBatman youre just lonely and hollow and needed a purpose in life,0
chahsudah hahaha sure Give it a shot Sedih juga if love life kita next year is meaningless,0
chahsudah lol it has no meaning actually I just read that one first ,0
anashssn ariffalyahya77 WHAT THE FUCK MY EYES,0
RT ariffalyahya77 Honestly guys theres enough shit already this year the last thing i wanna see is that cunt jamal shirtless,0
ezzatulsyafiq hahaha hopefully Ill look just as fine as him when I reach his age,0
If you wanna test out the frostbite effect get an icecube and some salt,0
highzyl try me,0
ShidaChipsmore pretty sure I blend in well with everything thats white,0
RT shrewdmind When they say Asian they almost always refer to the Chinese only amp not the others httpstcoHtYJpGpBiP,0
Maybe sebab tu kot diorang melecur Sejuk sangat Our skin cant handle anything in the negatives anyways Especially not rapidly,0
All in all Its a harmless gas I wouldnt recommend you playing around with it though Shit gets cold fast,0
Pretty sure liquid nitrogen is relatively safe though Unless youre a moron who actually drinks the liquid before it can evaporate,0
"FaezNajmuddin oh cool People say I look just like him brushes dust off shoulders

Can I be your favourite ppl too",0
"Its kinda ironic no

White people say Asians look the same 

Asians say White people look the same",0
Someone mistook this guy for me Somehow httpstco33UPq5LNob,0
AhmadZaidin lol what hahahah,0
Well now httpstcojhWiFavhTU,0
RT electrapng The bee movie but every time its altered and uploaded to YouTube its removed on legal grounds httpstconGh2luCmON,0
RT MingjueChen People in art school who looked down on anime definitely didnt know what the fuck they were talking about By Hiroyuki Ok,0
RM300 tu boleh beli teddy bear yang sized bigger than a trolley kot Its just cotton and cloth sewed together Jeez,0
I dont support bootleg merc But dear god 80 for a standard sized plush toy is too much Get your shit together,0
RT PokeCenterLoot RT for your chance to win an official life size Rowlet  winner announced 20th January httpstcoKsz2C7tAA3,0
"They know you walked like youre a God
They cant believe I made you weak",0
I should wear more black,0
RT lukmankhiruddin Hi Im renting out my car from RM170day Self pickup  Wangsamaju KL Please help me RT this  Thanks keretasew,0
ihsnzlkfle the sarcasm is strong in this one,0
All of my packages magically decided to arrive on the same day today ehehehehehe Im a happy man,0
SheikhMustaali copycatlily becauseits their language and culture that were using Hello Culturally correct Hahahahahahah,0
This Tweet from Azfarovski has been withheld in response to a report from the copyright holder,0
nabilahudatahar hikaru875 maybe maksud dia despite the difference in the time flow rate it will still feelbe the same either way,0
2017 wish a smaller booty,0
Christmas hints httpstcornns8NkPz0,0
RT prozdkp sports commentators commentating a romantic anime scene httpstcoluamWmant4,0
lucydiangkasa morbidly obese man Hehu,0
"Awww Found it Rest in peace buddy 

httpstcoCNOlHhdPPU",0
Anyone know the name of the Hawaiian ukulele guy who had such a soothing voice everything he sings could pass off as a lullaby,0
On second thought Rambut kerinting buruk No offense,0
Azfarovski uuu Spamming the keyboard into something that actually sounds like a real word,0
Astaga Why is everything arriving today ahsiahsia,0
annazrulan loofranchot wait You two dated ke,0
annazrulan can you teach me how though Im always willing to learn Chey,0
lucydiangkasa well I did eat 2 scoops of ice cream 2 hours ago ,0
Not sure why Im so talkative tonight though,0
This is the second time my spectacles screws are missing How ,0
MEETtheBatman rip in piece,0
RT MEETtheBatman Azfarovski thenGod says let there be sunlight,0
I have an ugly face Cant I at least have nicer hair Lemme win life for once plish,0
"Kasih sayang 

Lol jk Im tots a money hoe PAY ME CASH I ALSO ACCEPT WORKING CREDIT CARDS GOLD OR HIGHER httpstcolzM7CsyoP4",0
Oh wait no Thats just me being me again,0
Not sure why but my Instagram messages dont work,0
luqmanyamin lain Now this one lagi yellow The one on the right orange sikit rasanya,0
RT elbrienaismail Ive always said this it doesnt matter who tries on my man What matters is how he responds Thats all,0
RT hananyxnyx Azfarovski theres also uv tattoos different under normal light and black light,0
chahsudah its creepy if its glow in the dark Neon colours  your face in the dark Wew Hahaha,0
RT yildraws an Ana cosplayer joined us for dinner  httpstcoOXjs6wNBty,0
"Know whats better than having tattoos

Being black and having white tattoos Honestly we need those right now",0
bainilah oh wow Never realized this but blue would make an excellent colour kan,0
hiishamdanielll too bad for me,0
bainilah because it compliments my skin colour Haha,0
Tbh if our religion allowed it Id tattoo one arm fully with red dyes because why the hell not,0
elbrienaismail that is one amazing tattoo work ,0
ChaldeaPrince oh wow Ive never told you to get nicer but okay,0
"Wishlist 

To work at a fast food restaurant and when someone says saya nak isi ayam satu I will throw a whole chicken at them",0
huwaini94 maybe Just maybe Diorang tak suka you,0
RT najwazuIhisham 14 if u wear tudung your attitude matters if you dont wear tudung ur attitude still matters like generally everyo,0
RT najwazuIhisham 34 making fun of peoples looks is not a good comeback it just shows how ugly and immature u are and clearly insecur,0
AMelk89 hows the service there Can you give me some opinions Im scared to change hair salons,0
AMelk89 thankyou so much Appreciate it,0
Naura_Rarawwwr mind blown Thankyou for this,0
RT Naura_Rarawwwr Azfarovski i think that one is called the ribs Isi ayam with some rangka tulang Then u have keels All meat no bone,0
Wow Twitter people are so helpful I love you guys,0
AMelk89 yes Omg,0
Also no Nobody asks for directions pfft please We are adults We survive solely through our instincts,0
Im so bad with directions I still fail at trying to find this hair salon What the heck,0
Stop making great songs Disney Its tiring to play them on repeat hundreds of times,0
"Me yesterday oh thank god I got over listening to Let It Go Thats for little girls

Me today IVE BEEN STARING AT THE EDGE OF THE WATER",0
RT ahahahhmin shxffy so basically this is what happened and i still dont understand how come the car is in the opp direction httpstc,0
If youre a guy would you perm your own hair Kerintingkan rambut lurus From boring Asian hair,0
RT chxliz my boyfriend keeps trying to take cute pictures of me SO ANNOYING httptco2BMLPSvRro,0
madreeve am not Nah its almost done anyways I just need to make sure its finished by today so I can bind it tomorrow,0
madreeve speaking of which I dun think we can go out tonight Supervisor just asked me to submit my proposal by Thursday aheuabdusdb,0
rhaeman YES tau tak mana tempat tu I cant find it anywhere in my memory Inside Mid,0
zafirazafrin Ugly people need alot more beauty sleep,0
call me at 2am and I will probably clobber you in your sleep httpstcoovhyox3MEJ,0
"RT Ben_Faulstick Me Primarina is the best starter
Someone Prove it
Me httpstconyIJAhInXR",0
Give me the equivalent names of these two in Malay I dare you httpstcoGqAgvfM07N,0
madreeve ew Dicks and vajays are two different things,0
Stop differentiating chicken parts Youre a bigot httpstcoO8kKvT76Mi,0
annazrulan madreeve peha  thighs,0
"RT FreeMemesKids YouTuberbumps into Muslim in street
Muslim oh sorry about that

Youtuber httpstcoRlrgq7HkcS",0
"RT smrtsg Groom is Indian muslim while Bride is Chinese muslim Wedding is Malay style

That people is racial harmony SGPRIDE https",0
fishfqh lehudos_ highzyl rude,0
I hereby announce that the Malay word for drumstick is drumstik Please add that to the next edition of Dewan Bahasa,0
SyazwanShahrul chicken legs,0
That one antifeminist that all the feminists love apparently How does he do it I have no clue httpstco2S7KxzkyLg,0
If chicken thighs are called peha Then what do we call drumsticks in Malay Batang drum Keels in Malay apa,0
Haircuts are overrated Seminggu dua panjang balik So not worth it,0
Please tell me a mans haircut at this one place wont cost over 300 Malas nak keluarkan duit,0
I honestly dont know what the word berkelana means But demn Ayda Jebat is bae,0
RT Kuvshinov_Ilya iPad plein air sketch httpstcoQtVpztBLgU httpstcoB1ZRipLAP5,0
Wait I just realized that Im old enough to be making my own decisions lol ok bye No problems here,0
Takkan complain pun but kalau uncle tu dah fuck up my hair more times than I can count I think its time to fucking change places dyt,0
Nay You dont have a say in this I do,0
Yep I will forever ungkit the things I rejected for you But you can never seem to do the same,0
I like how my parents cant compromise with me on where I want to cut my hair Like hi I rejected a scholarship to study in UK for you,0
"gtForgets sunblock
gtNeeds to go out
gtBuys new one
gtEnds up with boxes of partially used sunblocks",0
izzoe_ okay,0
Albino  kerdil Damn Talk about losing the lottery,0
highzyl I still love you just the way you are,0
vltsmrz working combat grade ones,0
Thank god my field of work doesnt involve having to interact with other humans on a daily basis,0
RT TheAnimeBible OMG Golden Boy httpstco1Ofgpji4rW,0
Conversion rates ni Why is our money so weakkk Sheesh,0
RT annazrulan Azfarovski  sumbat mulut to prevent crying continuously,0
madreeve but i dont have slaves,0
Forever crying,0
"Almost 2000 for lightsabers 

Where find money how",0
RT SNCKPCK the saddest thing in life is meeting someone you connect with immediately then realizing you will never ever see them again ht,0
RT Crunchyroll We worked with Porter Robinson and A1 Pictures on the music video for SHELTER  find out how it happened in this special,0
madreeve dont black people die first Because theyre dark,0
madreeve new number who dis,0
madreeve thanks bby lt3,0
K I dont like it but thanks madreeve httpstcoenTaYrSqSB,0
Star Wars Rogue One was beautiful,0
RT dannychoo Retweet share and like if you want this maxis hotlink miraisuenaga smartdoll httpstco4y3H71bx2b,0
dannychoo HOW DO YOU EVEN SHARE ON TWITTER,0
"Me OH BOY I HOPE SOMEONE CUTE SITS NEXT TO ME I SPECIFICALLY CHOSE THE SEAT IN THE MIDDLE

The universe httpstcoyYSBnSauuC",0
marijuanx I honestly dont care Just giff cash,0
marijuanx no But I want cash,0
saMe httpstcoY8TkNPIB4J,0
RT shiinsuke smh nigga just wanna buried with his figurine yall savage af httpstcotsmW00eWft,0
xxbby_ well,0
billa_berry oh god,0
Sofeas in CF cosplaying and here I am still tweeting about her cosplaying Goddamn httpstcoZxJuuzY859,0
"Dad suka hisap rokok suami dia

Me wait What

Dad cock 

I AM SO DONE",0
"Me wait what Is that true

Dad that both men And women Like to smoke Lelaki suka hisap daun tobacco as rokok Perempuan",0
Dad what you shouldve told her is Throughout history it is shown that smoking has been prominent irregardless of genders,0
Dad wasnt triggered by your statement Rather she got mad because you pointed out that girls cant smoke but its ok for boys,0
"Mom so I told her that it has nothing to do with girls lah Merokok tu haram Tak kira apa jantina 

Dad lah Clearly she",0
Mom so yesterday I told my class that I hate sitting in public then seeing women smoke Tak sedap dipandang My mum conservative,0
Ok So There was this one time we were having breakfast Outside lah time orang ramai,0
RT wandayunita Azfarovski if theres more inappropriate things than what your mom told us about that Red Light District in Netherlands,0
RT rturanime parasyte the maxim 2014 httpstcoy2JVeGW6r0,0
gha_sudin28 my parents are the funny cakap depan no holds barred type,0
Wanna hear how inappropriate my parents are Ill give you an example,0
marijuanx everyone loves him more than me Even my friends say this,0
"Me I never noticed I had lesung pipit This is a lesung pipit right

Dad lesung babi For you Lesung babi",0
I started playing my first Pokemon game Pokemon Red Couldnt read But still managed to beat the E4 without any h httpstcofGNNv7P9E9,0
RT jakewyattriot drawing with my niece who did not like this drawing and made me draw her lebron james to make up for it httpstco,0
RT syxq__ Azfarovski if both are the same stuff id go 500 for new But if the used item have sth better to offer id go for the used one,0
RT travel White Island Volcano Bay of Plenty New Zealand httpstcobVyrmqLd2n,0
RT sarahaljayy Depends If 400 and brokendysfunctional better opt for 500 httpstcoKm9xVUOa1O,0
Would you rather pay 400 for a used item or pay 500 for something new and unused,0
RT erinscafe A MAN WITH A GUN TRIED TO ROB A SEX TOY SHOP AND THE EMPLOYEES THREW DILDOS AT HIM AND THERES VIDEO MERRY CHRISTMAS https,0
hananyxnyx aushaishjqshia keep on playing You can still save her Oops spoilers,0
hananyxnyx what happened to my 3ds though I suddenly lost interest in modding it now So you can keep it til March or April,0
hananyxnyx RPGSite Im maximizing the noticiity level,0
evvok RPGSite yep Its actually for little kids who like to drop their 3ds alot,0
RT RPGSite Nintendo has refurbished 2DS systems for only 60  shipping httpstcomdsML0kPQ9 Can order it to arrive before Christmas,0
SyazwanShahrul heres a tip DONT EVEN START ITS A DOWNWARDS SPIRAL INTO THE ABYSS OF CONSTANT REGRET,0
"SyazwanShahrul It all started when I got that free one for my birthday 

Up til now Roughly around 7500 Or 8000 I lost count",0
"RT SakimiChanArt fighting evil by day light powerpuffgirls and sailormoon cross over
 PSDhigh resstepsvidprocess etcgthttpstcoo",0
RT chensitive SelfiesForLesbiansjpg um finally a tag for me  httpstco56ByjjttXl,0
A game httpstcofzqwvOIWTM,0
rhaeman awh Youre no fun Goodnight you Xoxo,0
rhaeman nah Ive looked at myself in the mirror Pretty damn sure I dont need some big ass snapchat filters to hide my ugly Unlike someone,0
rhaeman madreeve well you seem uncultured I think its only fair I come and teach you whats right Sides Im doing it for free Charity,0
lucydiangkasa no Im confused,0
rhaeman madreeve omg jembut doesnt always have to mean pubic hair sheesh The Malay language is beautiful that way,0
rhaeman madreeve I know its a part of coconut trees though The one on top Jembut kelapa People cook it lemakstyle,0
Honestly I am not sure how to feel anymore About life About everything really,0
